CustomerKey,Fullname,BirthDate,Marital Status,Gender,DateFirstPurchase,CustomerType,Continent,Country,Province
12434,Pedro A Muñoz,1968-04-09,Single,Male,2003-02-15,Person,Asia,Australia,Tasmania
12435,Katie A Nath,1968-02-25,Single,FEMALE,2003-02-20,Person,Asia,Australia,Tasmania
12436,Rosa Chen,1968-06-27,Single,FEMALE,2003-02-21,Person,Asia,Australia,New South Wales
12437,Tanya Munoz,1968-01-17,Single,FEMALE,2003-02-12,Person,Asia,Australia,New South Wales
12438,Briana Munoz,1965-10-26,Single,FEMALE,2004-04-14,Person,Asia,Australia,Victoria
12439,Toni L Vance,1965-10-24,Single,FEMALE,2004-03-20,Person,Asia,Australia,New South Wales
12440,Ramon Hu,1965-07-19,Single,Male,2003-09-16,Person,Asia,Australia,New South Wales
12441,Nancy B Sai,1973-02-03,Single,FEMALE,2004-01-21,Person,Europe,France,Essonne
12442,Rafael E Zhang,1973-05-01,Single,Male,2003-12-07,Person,Europe,France,Essonne
12443,Todd She,1973-05-11,Single,Male,2003-09-05,Person,Europe,United Kingdom,England
12444,Elijah Jai,1973-05-15,Single,Male,2004-04-20,Person,Europe,France,Nord
12445,Aidan Washington,1973-11-13,Single,Male,2004-04-08,Person,Europe,France,Yveline
12446,Andy Carlson,1974-11-08,Single,Male,2004-03-16,Person,Europe,France,Nord
12447,Nina B Chander,1974-10-04,Single,FEMALE,2003-11-09,Person,Europe,Germany,Bavaria
12448,Jermaine C Weber,1974-04-14,Single,Male,2004-07-10,Person,Europe,Germany,North Rhine-Westphalia
12449,Abigail L Peterson,1957-02-16,Married,FEMALE,2004-05-19,Person,North America,United States,Washington
12450,Steven L Peterson,1957-09-24,Married,Male,2003-08-17,Person,North America,Canada,British Columbia
12451,Alex A Rogers,1957-12-13,Single,Male,2004-03-08,Person,North America,United States,Oregon
12452,Taylor L James,1957-07-02,Married,FEMALE,2003-10-26,Person,North America,United States,Washington
12453,Eduardo M Watson,1957-04-23,Married,Male,2003-08-08,Person,North America,United States,California
12454,Maurice Deng,1957-03-03,Married,Male,2004-04-11,Person,North America,United States,California
12455,Ryan D Wang,1957-10-03,Single,Male,2004-04-06,Person,North America,United States,California
12456,Jonathan R Perez,1956-03-14,Single,Male,2004-06-16,Person,North America,Canada,British Columbia
12457,Aidan Simmons,1956-09-07,Married,Male,2003-11-24,Person,North America,United States,California
12458,Nicole Rivera,1956-03-15,Single,FEMALE,2004-03-10,Person,North America,United States,California
12459,Mackenzie K Edwards,1956-02-14,Single,FEMALE,2004-02-11,Person,North America,Canada,British Columbia
12460,Mason G Sanders,1956-03-03,Married,Male,2004-03-23,Person,North America,Canada,British Columbia
12461,Javier W Ramos,1965-12-11,Single,Male,2004-04-25,Person,North America,United States,Washington
12462,Rachael K Smith,1965-10-23,Married,FEMALE,2004-07-10,Person,North America,United States,Oregon
12463,Seth Jones,1965-09-03,Married,Male,2004-04-20,Person,North America,United States,Washington
12464,Sean Hill,1965-04-15,Single,Male,2004-04-07,Person,North America,United States,California
12465,Devin J Turner,1965-07-02,Married,Male,2004-05-17,Person,North America,United States,California
12466,Grace A Russell,1964-02-06,Single,FEMALE,2003-09-27,Person,North America,United States,Oregon
12467,Alyssa Miller,1964-05-15,Single,FEMALE,2003-08-04,Person,North America,United States,Washington
12468,Nicole Bennett,1964-03-06,Single,FEMALE,2004-07-21,Person,North America,United States,Washington
12469,Sean K Roberts,1964-08-27,Single,Male,2004-06-26,Person,North America,United States,California
12470,Christina C Gray,1964-05-21,Single,FEMALE,2003-10-19,Person,North America,United States,California
12471,Samuel Young,1964-11-10,Single,Male,2003-11-22,Person,North America,United States,California
12472,Jeremy Baker,1956-04-27,Married,Male,2004-04-20,Person,North America,United States,California
12473,Alyssa Rodriguez,1956-11-15,Married,FEMALE,2003-09-09,Person,North America,United States,California
12474,Jesse C James,1956-09-14,Married,Male,2003-09-01,Person,North America,United States,Oregon
12475,Julia Williams,1956-08-27,Married,FEMALE,2004-04-08,Person,North America,United States,Oregon
12476,Richard Martin,1934-07-15,Married,Male,2004-01-10,Person,North America,United States,Washington
12477,Charles Hall,1963-11-23,Single,Male,2004-01-30,Person,North America,Canada,British Columbia
12478,Marcus Phillips,1963-09-14,Married,Male,2004-06-01,Person,North America,United States,Washington
12479,Hailey Cooper,1963-01-01,Single,FEMALE,2004-04-09,Person,North America,United States,Washington
12480,Fernando Robinson,1963-08-16,Single,Male,2004-04-16,Person,North America,United States,Oregon
12481,Sydney M Coleman,1963-03-26,Single,FEMALE,2004-05-23,Person,North America,United States,Washington
12482,Dustin Xu,1963-06-15,Single,Male,2003-12-27,Person,North America,United States,California
12483,Zoe F Gray,1963-05-23,Married,FEMALE,2004-05-29,Person,North America,United States,California
12484,David Jai,1963-02-15,Married,Male,2003-12-25,Person,North America,United States,California
12485,Jenna T Allen,1963-07-18,Married,FEMALE,2004-05-13,Person,North America,United States,California
12486,Isabella Lee,1962-02-09,Married,FEMALE,2004-07-02,Person,North America,Canada,British Columbia
12487,Benjamin F Coleman,1962-11-26,Single,Male,2002-04-18,Person,North America,Canada,British Columbia
12488,Gabriel Evans,1961-08-07,Married,Male,2004-05-14,Person,North America,Canada,British Columbia
12489,Luis Nelson,1961-02-11,Married,Male,2004-05-09,Person,North America,Canada,British Columbia
12490,Autumn Huang,1961-10-10,Married,FEMALE,2004-06-27,Person,North America,United States,Washington
12491,Nicholas S Wilson,1961-12-19,Married,Male,2003-11-14,Person,North America,United States,Washington
12492,Miguel C Taylor,1961-05-26,Single,Male,2004-01-27,Person,North America,United States,Washington
12493,Jamie R Blanco,1961-07-17,Single,Male,2004-05-17,Person,North America,United States,California
12494,Thomas Taylor,1961-08-09,Married,Male,2004-05-25,Person,North America,United States,California
12495,Nicole A Foster,1955-11-23,Married,FEMALE,2004-06-19,Person,North America,Canada,British Columbia
12496,James Shan,1955-05-12,Married,Male,2004-04-14,Person,North America,United States,California
12497,Nicholas L Harris,1955-08-17,Single,Male,2003-10-12,Person,North America,United States,Oregon
12498,Olivia A Bryant,1955-03-14,Married,FEMALE,2004-04-12,Person,North America,United States,Washington
12499,James Johnson,1954-10-07,Married,Male,2003-10-06,Person,North America,Canada,British Columbia
12500,Spencer P Washington,1936-04-24,Married,Male,2004-05-23,Person,North America,United States,California
12501,Adriana Garcia,1936-06-06,Married,FEMALE,2003-12-05,Person,North America,United States,California
12502,Isabelle A Perry,1936-07-02,Married,FEMALE,2004-03-27,Person,North America,United States,California
12503,Logan Lopez,1936-09-07,Married,Male,2003-08-16,Person,North America,United States,California
12504,Dalton Torres,1960-02-04,Married,Male,2003-09-22,Person,North America,Canada,British Columbia
12505,George Rana,1960-12-17,Married,Male,2003-11-29,Person,North America,United States,Washington
12506,Connor M Sharma,1960-09-15,Single,Male,2004-05-04,Person,North America,United States,California
12507,Jesse Campbell,1960-09-11,Single,Male,2004-05-08,Person,North America,United States,California
12508,Rachel Henderson,1954-02-01,Married,FEMALE,2004-05-03,Person,North America,United States,California
12509,Blake Jones,1954-04-18,Married,Male,2004-05-23,Person,North America,United States,Washington
12510,Faith O Powell,1953-02-07,Single,FEMALE,2004-05-04,Person,North America,United States,Oregon
12511,Morgan R Cooper,1953-05-15,Married,FEMALE,2004-03-04,Person,North America,United States,California
12512,Joshua A Rodriguez,1953-09-17,Married,Male,2002-04-30,Person,North America,Canada,British Columbia
12513,Zachary Henderson,1952-05-19,Married,Male,2003-11-03,Person,North America,United States,Washington
12514,Erin D Kelly,1951-11-07,Married,FEMALE,2004-06-30,Person,North America,Canada,British Columbia
12515,Chloe Bell,1951-04-17,Married,FEMALE,2004-03-29,Person,North America,United States,Washington
12516,Zachary A Walker,1951-06-08,Single,Male,2004-03-23,Person,North America,United States,California
12517,Ashley V Miller,1951-06-02,Single,FEMALE,2004-03-29,Person,North America,United States,California
12518,Ronald J Martinez,1949-07-25,Married,Male,2004-04-22,Person,North America,United States,Oregon
12519,Katherine M Adams,1949-04-15,Single,FEMALE,2004-06-30,Person,North America,Canada,British Columbia
12520,Jacqueline E Long,1949-01-09,Single,FEMALE,2004-04-25,Person,North America,United States,California
12521,Richard Wilson,1949-04-19,Married,Male,2004-03-26,Person,North America,United States,Oregon
12522,Alexis Gonzales,1963-04-28,Married,FEMALE,2004-02-17,Person,Asia,Australia,Victoria
12523,Sydney Green,1963-10-24,Married,FEMALE,2003-10-13,Person,Asia,Australia,New South Wales
12524,Steve V Liu,1963-08-19,Single,Male,2003-02-17,Person,Asia,Australia,South Australia
12525,Ronnie Yang,1962-07-11,Single,Male,2003-02-07,Person,Asia,Australia,Victoria
12526,Derrick P Rubio,1962-04-21,Married,Male,2003-02-22,Person,Asia,Australia,New South Wales
12527,Cara Xu,1962-10-04,Single,FEMALE,2003-02-02,Person,Asia,Australia,Tasmania
12528,Alison A Luo,1961-10-14,Single,FEMALE,2003-12-02,Person,Asia,Australia,Victoria
12529,Jaime P Ferrier,1961-08-22,Married,Male,2004-03-19,Person,Asia,Australia,New South Wales
12530,Kendra S Munoz,1961-08-04,Single,FEMALE,2003-02-20,Person,Asia,Australia,Victoria
12531,Ivan M Prasad,1966-02-06,Single,Male,2004-07-08,Person,Asia,Australia,New South Wales
12532,Alexis M Powell,1960-10-19,Single,FEMALE,2003-02-04,Person,Asia,Australia,Queensland
12533,Brett Martinez,1960-03-15,Married,Male,2003-02-05,Person,Asia,Australia,New South Wales
12534,Rafael Nath,1959-11-15,Single,Male,2003-02-13,Person,Asia,Australia,New South Wales
12535,Ashlee Luo,1965-03-28,Single,FEMALE,2003-02-25,Person,Asia,Australia,Queensland
12536,Dawn Goel,1965-08-20,Single,FEMALE,2004-02-14,Person,Asia,Australia,Tasmania
12537,Savannah Adams,1965-06-02,Single,FEMALE,2003-12-13,Person,Asia,Australia,Victoria
12538,Victor T Hernandez,1959-11-07,Married,Male,2004-05-15,Person,Asia,Australia,New South Wales
12539,Carlos J Evans,1963-07-17,Single,Male,2003-02-23,Person,Asia,Australia,Tasmania
12540,Darren Munoz,1963-01-04,Single,Male,2003-02-18,Person,Asia,Australia,Victoria
12541,Bruce Lopez,1962-02-05,Single,Male,2003-02-19,Person,Asia,Australia,Queensland
12542,Dana M Suarez,1961-12-04,Single,FEMALE,2003-02-04,Person,Asia,Australia,South Australia
12543,Justin Martin,1961-03-10,Single,Male,2003-02-19,Person,Asia,Australia,Victoria
12544,Michele Sanchez,1961-02-23,Married,FEMALE,2004-02-21,Person,Asia,Australia,Queensland
12545,Misty A Raje,1958-02-16,Single,FEMALE,2003-02-27,Person,Asia,Australia,Victoria
12546,Lacey L Liu,1957-11-18,Single,FEMALE,2003-02-02,Person,Asia,Australia,New South Wales
12547,Kathryn Jai,1960-06-10,Married,FEMALE,2003-02-20,Person,Asia,Australia,Victoria
12548,Francis R Serrano,1953-05-19,Single,Male,2003-02-18,Person,Asia,Australia,Victoria
12549,Haley A Morris,1976-08-25,Single,FEMALE,2004-06-23,Person,North America,Canada,British Columbia
12550,George T Sai,1976-07-26,Single,Male,2003-11-30,Person,North America,United States,California
12551,Jennifer J Cook,1975-08-13,Married,FEMALE,2004-05-02,Person,North America,United States,California
12552,Mason Scott,1976-05-25,Single,Male,2004-03-22,Person,North America,Canada,British Columbia
12553,Caleb Russell,1976-03-21,Single,Male,2004-05-28,Person,North America,Canada,British Columbia
12554,Jasmine A Anderson,1976-03-25,Married,FEMALE,2004-02-27,Person,North America,Canada,British Columbia
12555,Joan Cook,1976-02-15,Married,FEMALE,2004-01-05,Person,North America,Canada,British Columbia
12556,Andres G Chavez,1976-08-21,Single,Male,2003-09-26,Person,North America,United States,Oregon
12557,Kristi Munoz,1976-02-21,Single,FEMALE,2003-08-01,Person,North America,United States,Washington
12558,Victoria Washington,1980-10-06,Married,FEMALE,2003-11-15,Person,North America,Canada,British Columbia
12559,Dakota Barnes,1979-08-26,Married,Male,2004-04-14,Person,North America,United States,California
12560,Jocelyn D Patterson,1979-08-08,Single,FEMALE,2003-08-04,Person,North America,Canada,British Columbia
12561,Jacqueline Flores,1978-07-15,Single,FEMALE,2004-04-24,Person,North America,United States,California
12562,Jose E Williams,1978-05-21,Single,Male,2004-01-04,Person,North America,United States,Washington
12563,Warren Luo,1938-08-12,Single,Male,2003-11-30,Person,Asia,Australia,New South Wales
12564,Kurt C Chavez,1938-08-11,Married,Male,2004-03-01,Person,Asia,Australia,New South Wales
12565,Jessica Howard,1977-03-18,Single,FEMALE,2004-03-18,Person,North America,United States,California
12566,Julia L Torres,1976-11-02,Single,FEMALE,2004-06-29,Person,North America,United States,California
12567,Benjamin Shan,1979-03-27,Single,Male,2002-04-06,Person,North America,Canada,British Columbia
12568,Xavier Green,1979-01-23,Single,Male,2003-12-15,Person,North America,Canada,British Columbia
12569,Paige Diaz,1979-07-22,Single,FEMALE,2004-04-27,Person,North America,United States,Oregon
12570,Vanessa A Price,1939-05-07,Single,FEMALE,2004-01-20,Person,Asia,Australia,Victoria
12571,Deanna K Romero,1939-08-03,Married,FEMALE,2003-10-31,Person,Asia,Australia,New South Wales
12572,Alisha P Guo,1940-01-23,Married,FEMALE,2003-02-17,Person,Asia,Australia,New South Wales
12573,Donna S Pal,1942-08-26,Married,FEMALE,2003-02-22,Person,Asia,Australia,Queensland
12574,Jorge Gao,1942-05-20,Married,Male,2003-02-25,Person,Asia,Australia,Queensland
12575,Ebony S Hernandez,1943-09-12,Married,FEMALE,2003-02-20,Person,Asia,Australia,New South Wales
12576,Bobby Ray,1943-11-24,Married,Male,2003-02-04,Person,Asia,Australia,New South Wales
12577,Ann A Sara,1944-07-07,Married,FEMALE,2003-11-22,Person,Asia,Australia,New South Wales
12578,Julia Bennett,1976-04-21,Married,FEMALE,2003-08-31,Person,North America,United States,Oregon
12579,Eric Lal,1976-07-12,Married,Male,2003-09-17,Person,North America,United States,California
12580,Jared C Richardson,1975-10-19,Single,Male,2004-05-05,Person,North America,United States,Washington
12581,Ryan Jones,1974-06-08,Single,Male,2003-08-29,Person,North America,United States,California
12582,Jan Hill,1974-11-04,Single,FEMALE,2004-02-18,Person,North America,United States,California
12583,Stephanie A Simmons,1973-03-23,Married,FEMALE,2004-04-02,Person,North America,United States,California
12584,Brianna M Martin,1973-12-08,Married,FEMALE,2002-04-29,Person,North America,Canada,British Columbia
12585,Jason P Evans,1972-06-26,Married,Male,2004-05-08,Person,North America,United States,Washington
12586,Kaitlyn Moore,1972-06-27,Single,FEMALE,2004-05-06,Person,North America,United States,Washington
12587,Madison F Coleman,1972-06-21,Married,FEMALE,2004-05-12,Person,North America,United States,California
12588,Hailey R Gonzalez,1972-04-05,Single,FEMALE,2004-05-30,Person,North America,United States,California
12589,Ryan C Hughes,1968-03-18,Married,Male,2003-11-02,Person,North America,United States,Washington
